Date,Close,High,Low,Open,Volume
2021-01-09,4.035295963,4.067007492,4.027367892,4.059079421,3755204.0
2021-02-09,4.035295963,4.043223656,4.027367892,4.027367892,3124781.0
2021-05-09,4.027368069,4.043223834,4.019440375,4.019440375,1947396.0
2021-06-09,4.027368069,4.03529614,4.011512304,4.027368069,2792987.0
2021-07-09,4.019439697,4.03529546,4.011511627,4.019439697,2443376.0
2021-08-09,4.027368069,4.03529614,4.00358461,4.019440375,6457376.0
2021-09-09,4.027368069,4.027368069,3.995656539,4.027368069,4201631.0
2021-12-09,3.995656252,4.027367779,3.995656252,4.003584323,3240131.0
2021-03-10,3.916378021,3.932233787,3.900522255,3.900522255,1407070.0
2021-04-10,3.908449411,3.940160939,3.884665954,3.940160939,3523757.0
2021-05-10,3.924305201,3.924305201,3.884665979,3.900521743,2722101.0
2021-06-10,3.884665966,3.924305187,3.884665966,3.924305187,4705754.0
2021-07-10,3.932233334,3.940161027,3.892593734,3.908449498,3138629.0
2021-10-10,3.924305201,3.940160965,3.908449436,3.924305201,2437928.0
2021-11-10,3.900522232,3.932233764,3.900522232,3.924305692,2931461.0
2021-12-10,3.924305201,3.924305201,3.884665979,3.908449436,6985906.0
2021-01-11,4.067007542,4.067007542,4.027367942,4.051151777,8098876.0
2021-02-11,4.185925961,4.241420947,4.10664676,4.122502525,38452435.0
2021-03-11,4.296916485,4.304844178,4.209709588,4.233493425,24604272.0
2021-04-11,4.225565434,4.320700026,4.201781975,4.281060801,10811465.0
2021-07-11,4.225565434,4.257276964,4.185926209,4.241421199,7175682.0
2021-08-11,4.241421223,4.241421223,4.209709692,4.241421223,6986204.0
2021-09-11,4.24934864,4.281060166,4.225564807,4.24142057,7928792.0
2021-10-11,4.257277489,4.273133256,4.241421721,4.249349794,6972992.0
2021-11-11,4.273132801,4.288988567,4.249349342,4.265205107,9451810.0
2021-05-12,4.082863331,4.130430624,4.082863331,4.122502553,10225160.0
2021-06-12,4.162142277,4.193853807,4.10664691,4.10664691,14409906.0
2021-07-12,4.225565434,4.225565434,4.185926209,4.193853903,13503891.0
2021-08-12,4.185925961,4.281060547,4.170070196,4.225565183,10146816.0
2021-09-12,4.281060696,4.304844154,4.185926106,4.201781871,13234722.0
2021-12-12,4.304844379,4.336555911,4.28106092,4.28106092,4202211.0
2022-03-01,4.296916485,4.296916485,4.24934919,4.288988413,4523557.0
2022-04-01,4.336555958,4.336555958,4.296916732,4.296916732,6333549.0
2022-05-01,4.35241127,4.35241127,4.304843977,4.312772048,3029113.0
2022-06-01,4.320700169,4.320700169,4.281060943,4.312772475,6138448.0
2022-11-01,4.360339642,4.368267713,4.336555804,4.360339642,5518989.0
2022-12-01,4.360339642,4.376195407,4.336555804,4.360339642,4415741.0
2022-01-02,4.360339642,4.368267713,4.320700039,4.328628111,3331543.0
2022-02-02,4.376194954,4.376194954,4.344483426,4.344483426,2460149.0
2022-03-02,4.360339642,4.360339642,4.312772345,4.360339642,6382009.0
2022-07-02,4.376194954,4.376194954,4.344483426,4.352411119,4628129.0
2022-08-02,4.423762798,4.447546636,4.352411663,4.360339735,10076474.0
2022-09-02,4.510969639,4.510969639,4.423762739,4.423762739,14295647.0
2022-10-02,4.510969639,4.550608864,4.487185802,4.510969639,8718786.0
2022-01-03,4.875652313,4.907363842,4.796373491,4.804301184,12704885.0
2022-02-03,5.105561256,5.137272786,4.843940944,4.875652474,33978826.0
2022-03-03,5.105561256,5.256191213,5.05006589,5.105561256,25583028.0
2022-07-03,4.962859631,5.018354622,4.899436189,4.962859631,8968918.0
2022-08-03,4.954931259,5.042138155,4.915291658,4.970787024,12507309.0
2022-09-03,4.915291786,5.010426756,4.907364093,4.970787154,12268241.0
2022-10-03,5.014423847,5.022684637,4.915291613,4.94833556,7392293.0
2022-04-04,5.039206982,5.10529488,5.030946191,5.088772905,2368445.0
2022-05-04,5.055728912,5.072250887,5.022684963,5.039206938,6728073.0
2022-06-04,4.981379509,5.055728186,4.948335171,5.022684242,5549764.0
2022-07-04,5.030945778,5.072250514,4.940074728,4.981379858,4190959.0
2022-11-04,5.105294704,5.105294704,5.030946018,5.063989966,7928214.0
